job_id,experience_min,experience_max,salary_min,salary_max,salary_avg,experience_avg,job_level,year,month,quarter,day,location_list,region,accounting,reporting,finance,management,monitoring,inspection,english,accounting software,excel,misa,fast,sap,erp,accounts payable,reconciliation,audit,inventory checking,tax finalization,cash inflow/outflow,analysis,communication,teamwork,honesty,careful,responsibility,proactiveness,work under pressure,detail oriented,num_hard,num_software,num_soft
35C6369B,7.0,10.0,2000.0,2800.0,2400.0,8.5,Manager,2025,12,4,20,Ha Noi,North,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
35C69435,2.0,10.0,18000000.0,25000000.0,21500000.0,6.0,Manager,2026,2,1,24,Ha Noi,North,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
35C66747,3.0,5.0,12000000.0,18000000.0,15000000.0,4.0,Senior,2026,1,1,23,Ho Chi Minh,South,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
35C65466,2.0,3.0,18000000.0,20000000.0,19000000.0,2.5,Senior,2026,1,1,12,Ho Chi Minh,South,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,2,2
35C641EF,1.0,5.0,10000000.0,11000000.0,10500000.0,3.0,Senior,2025,12,4,29,Ho Chi Minh,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35C6C7A6,5.0,7.0,25000000.0,30000000.0,27500000.0,6.0,Manager,2026,3,1,13,Binh Duong,South,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,1
35C6B697,5.0,8.0,15000000.0,25000000.0,20000000.0,6.5,Manager,2026,3,1,8,Ho Chi Minh,South,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,4,1,6
35C6587F,2.0,3.0,20000000.0,30000000.0,25000000.0,2.5,Senior,2026,1,1,14,Ho Chi Minh,South,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,4,2,4
35C6700E,5.0,10.0,25000000.0,35000000.0,30000000.0,7.5,Manager,2026,1,1,30,Ho Chi Minh,South,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,6,1,5
35C6984A,2.0,4.0,10000000.0,15000000.0,12500000.0,3.0,Senior,2026,2,1,25,Ha Noi,North,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
35C62FA9,1.0,2.0,10000000.0,14000000.0,12000000.0,1.5,Junior,2025,12,4,16,Ho Chi Minh,South,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
35C695CF,1.0,3.0,10000000.0,13000000.0,11500000.0,2.0,Junior,2026,2,1,25,Ha Noi,North,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
35C63BCA,5.0,7.0,15000000.0,20000000.0,17500000.0,6.0,Manager,2025,12,4,24,Ha Noi,North,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
35C6497B,5.0,7.0,15000000.0,20000000.0,17500000.0,6.0,Manager,2026,1,1,5,Hai Phong,North,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
35C695C8,1.0,3.0,10000000.0,15000000.0,12500000.0,2.0,Junior,2026,2,1,25,Ha Noi,North,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
35C66151,3.0,5.0,16000000.0,20000000.0,18000000.0,4.0,Senior,2026,1,1,20,Ha Noi,North,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,6,2,3
35C63374,5.0,7.0,20000000.0,30000000.0,25000000.0,6.0,Manager,2025,12,4,18,Ho Chi Minh,South,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,4,1
35C63FFB,2.0,3.0,15000000.0,20000000.0,17500000.0,2.5,Senior,2025,12,4,27,Ho Chi Minh,South,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
35C6B51A,7.0,10.0,16000000.0,25000000.0,20500000.0,8.5,Manager,2026,3,1,6,Binh Thuan,Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35C658E9,4.0,5.0,25000000.0,30000000.0,27500000.0,4.5,Manager,2026,1,1,14,Ho Chi Minh,South,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,2
35C658E9,4.0,5.0,25000000.0,30000000.0,27500000.0,4.5,Manager,2026,1,1,14,Ha Noi,North,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,2
35C6C657,1.0,2.0,9000000.0,11000000.0,10000000.0,1.5,Junior,2026,3,1,13,Ha Noi,North,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
35C686FE,5.0,10.0,25000000.0,30000000.0,27500000.0,7.5,Manager,2026,2,1,11,Ho Chi Minh,South,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,6,3,3
35C634C7,1.0,3.0,10000000.0,25000000.0,17500000.0,2.0,Junior,2025,12,4,19,Ho Chi Minh,South,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,2,4
35C68F31,5.0,7.0,35000000.0,60000000.0,47500000.0,6.0,Manager,2026,2,1,23,Ha Noi,North,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,2,4
35C69BCB,2.0,3.0,15000000.0,18000000.0,16500000.0,2.5,Senior,2026,2,1,26,Ho Chi Minh,South,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,6,3,6
35C642C5,3.0,5.0,28000000.0,32000000.0,30000000.0,4.0,Senior,2025,12,4,29,Ha Noi,North,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,5,0,2
35C6A10C,6.0,10.0,30000000.0,40000000.0,35000000.0,8.0,Manager,2026,2,1,27,Ha Noi,North,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0
35C6A10C,6.0,10.0,30000000.0,40000000.0,35000000.0,8.0,Manager,2026,2,1,27,Bac Ninh,North,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0
35C66093,3.0,4.0,25000000.0,40000000.0,32500000.0,3.5,Senior,2026,1,1,20,Ha Noi,North,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,4,2,4
35C685F8,7.0,10.0,13000000.0,24000000.0,18500000.0,8.5,Manager,2026,2,1,10,Binh Thuan,Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35C6AB96,2.0,5.0,12000000.0,15000000.0,13500000.0,3.5,Senior,2026,3,1,4,Dong Nai,South,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,4
35C6AB96,2.0,5.0,12000000.0,15000000.0,13500000.0,3.5,Senior,2026,3,1,4,Ho Chi Minh,South,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,4
35C6B06F,2.0,3.0,15000000.0,18000000.0,16500000.0,2.5,Senior,2026,3,1,5,Ho Chi Minh,South,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,4,3,5
35C6A434,2.0,3.0,18000000.0,20000000.0,19000000.0,2.5,Senior,2026,3,1,2,Ho Chi Minh,South,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5,3,2
35C65029,3.0,5.0,18000000.0,25000000.0,21500000.0,4.0,Senior,2026,1,1,8,Dong Thap,South,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,5,2,2
35C63DB2,0.0,0.0,1000000.0,1000000.0,1000000.0,0.0,Intern,2025,12,4,25,Ho Chi Minh,South,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,4,2,4
35C6C508,2.0,3.0,13000000.0,15000000.0,14000000.0,2.5,Senior,2026,3,1,12,Ha Noi,North,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,1,3
35C69018,3.0,5.0,20000000.0,25000000.0,22500000.0,4.0,Senior,2026,2,1,24,Ho Chi Minh,South,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,6,4,3
35C663AD,6.0,8.0,18000000.0,25000000.0,21500000.0,7.0,Manager,2026,1,1,22,Ho Chi Minh,South,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,7,2,0
35C6AEBC,2.0,3.0,14000000.0,18000000.0,16000000.0,2.5,Senior,2026,3,1,4,An Giang,South,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,3,4
35C64EFD,3.0,5.0,25000000.0,35000000.0,30000000.0,4.0,Senior,2026,1,1,8,Ha Noi,North,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,3,0,3
35C6BC3E,2.0,3.0,15000000.0,20000000.0,17500000.0,2.5,Senior,2026,3,1,10,Long An,South,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,2,3,4
35C6A260,6.0,10.0,30000000.0,40000000.0,35000000.0,8.0,Manager,2026,2,1,28,Ha Noi,North,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0
35C6A260,6.0,10.0,30000000.0,40000000.0,35000000.0,8.0,Manager,2026,2,1,28,Bac Ninh,North,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0
35C67389,3.0,5.0,20000000.0,22000000.0,21000000.0,4.0,Senior,2026,2,1,4,Ha Noi,North,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,0,1
35C6628E,0.0,0.0,8000000.0,12000000.0,10000000.0,0.0,Intern,2026,1,1,21,Hung Yen,North,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1
35C69F2D,1.0,2.0,18000000.0,27000000.0,22500000.0,1.5,Junior,2026,2,1,27,Ho Chi Minh,South,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5,4,1
35C66D52,3.0,10.0,15000000.0,25000000.0,20000000.0,6.5,Manager,2026,1,1,28,Ho Chi Minh,South,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5,1,1
35C6C90C,2.0,5.0,16000000.0,20000000.0,18000000.0,3.5,Senior,2026,3,1,13,Ha Noi,North,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,2
35C633B4,0.0,0.0,8000000.0,12000000.0,10000000.0,0.0,Intern,2025,12,4,18,Hung Yen,North,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1
35C68968,3.0,4.0,18000000.0,25000000.0,21500000.0,3.5,Senior,2026,2,1,13,Ha Noi,North,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1
35C69800,2.0,3.0,12000000.0,16000000.0,14000000.0,2.5,Senior,2026,2,1,25,Binh Duong,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35C6920D,3.0,5.0,15000000.0,20000000.0,17500000.0,4.0,Senior,2026,2,1,24,Ho Chi Minh,South,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1,2
35C6A502,3.0,5.0,16000000.0,20000000.0,18000000.0,4.0,Senior,2026,3,1,2,Ha Noi,North,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
35C6380A,1.0,2.0,12000000.0,15000000.0,13500000.0,1.5,Junior,2025,12,4,22,Ho Chi Minh,South,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,5,3,3
35C6A391,2.0,3.0,15000000.0,17000000.0,16000000.0,2.5,Senior,2026,3,1,2,Ho Chi Minh,South,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5,3,2
35C6C639,2.0,5.0,12000000.0,15000000.0,13500000.0,3.5,Senior,2026,3,1,13,Ha Noi,North,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4,1,2
35C64279,2.0,3.0,8000000.0,15000000.0,11500000.0,2.5,Senior,2025,12,4,29,Ho Chi Minh,South,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2
35C6A3C0,3.0,5.0,15000000.0,25000000.0,20000000.0,4.0,Senior,2026,3,1,2,Ho Chi Minh,South,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
35C6C369,2.0,5.0,10000000.0,20000000.0,15000000.0,3.5,Senior,2026,3,1,12,Ha Noi,North,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,4,4,3
35C6A546,2.0,3.0,20000000.0,25000000.0,22500000.0,2.5,Senior,2026,3,1,2,Ha Noi,North,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,3,2,3
35C6BFEF,2.0,4.0,10000000.0,15000000.0,12500000.0,3.0,Senior,2026,3,1,11,Ho Chi Minh,South,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,3,3,3
35C6B667,2.0,3.0,10000000.0,15000000.0,12500000.0,2.5,Senior,2026,3,1,7,Ha Noi,North,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0
35C6BB15,2.0,8.0,12000000.0,25000000.0,18500000.0,5.0,Manager,2026,3,1,10,Ha Noi,North,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2
35C69D15,2.0,4.0,9000000.0,15000000.0,12000000.0,3.0,Senior,2026,2,1,26,Ho Chi Minh,South,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,6,4,4
35C6882C,2.0,3.0,18000000.0,25000000.0,21500000.0,2.5,Senior,2026,2,1,16,Ho Chi Minh,South,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
35C6C484,3.0,5.0,20000000.0,25000000.0,22500000.0,4.0,Senior,2026,3,1,12,Ho Chi Minh,South,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0
35C6ABED,0.0,3.0,15000000.0,20000000.0,17500000.0,1.5,Junior,2026,3,1,4,Ha Noi,North,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
35C6AD79,2.0,3.0,20000000.0,25000000.0,22500000.0,2.5,Senior,2026,3,1,4,Ha Noi,North,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,6,4,3
35C6B771,2.0,3.0,10000000.0,15000000.0,12500000.0,2.5,Senior,2026,3,1,9,Ha Noi,North,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,5,5,2
35C6B4D8,1.0,2.0,10000000.0,15000000.0,12500000.0,1.5,Junior,2026,3,1,6,Ha Noi,North,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2
35C6A196,2.0,5.0,20000000.0,25000000.0,22500000.0,3.5,Senior,2026,2,1,28,Ho Chi Minh,South,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,2,2
35C695BA,1.0,3.0,10000000.0,15000000.0,12500000.0,2.0,Junior,2026,2,1,25,Ha Noi,North,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,6,1,2
35C68F4B,2.0,3.0,10000000.0,12000000.0,11000000.0,2.5,Senior,2026,2,1,23,Ha Noi,North,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0
35C6B040,1.0,2.0,10000000.0,14000000.0,12000000.0,1.5,Junior,2026,3,1,5,Ha Noi,North,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
35C6A693,2.0,3.0,13000000.0,20000000.0,16500000.0,2.5,Senior,2026,3,1,2,Ho Chi Minh,South,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,5,2
35C6A693,2.0,3.0,13000000.0,20000000.0,16500000.0,2.5,Senior,2026,3,1,2,Hoa Binh,North,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,5,2
35C66869,1.0,3.0,12000000.0,14000000.0,13000000.0,2.0,Junior,2026,1,1,26,Ho Chi Minh,South,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,3,2,5
35C65A9F,3.0,5.0,17000000.0,19000000.0,18000000.0,4.0,Senior,2026,1,1,15,Ha Noi,North,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,2
35C6840C,1.0,2.0,15000000.0,16000000.0,15500000.0,1.5,Junior,2026,2,1,9,Ho Chi Minh,South,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,2
35C6C665,3.0,5.0,25000000.0,30000000.0,27500000.0,4.0,Senior,2026,3,1,13,Ha Noi,North,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0
35C6BBCF,5.0,7.0,30000000.0,35000000.0,32500000.0,6.0,Manager,2026,3,1,10,Ho Chi Minh,South,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,5,4,4
35C6BD85,3.0,5.0,28000000.0,35000000.0,31500000.0,4.0,Senior,2026,3,1,10,Ha Noi,North,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
35C6AE43,7.0,15.0,35000000.0,50000000.0,42500000.0,11.0,Manager,2026,3,1,4,Ha Noi,North,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
35C69C39,3.0,5.0,20000000.0,25000000.0,22500000.0,4.0,Senior,2026,2,1,26,Ho Chi Minh,South,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,4,2,4
35C69B90,4.0,5.0,14000000.0,16000000.0,15000000.0,4.5,Manager,2026,2,1,26,Binh Duong,South,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
35C6B149,5.0,10.0,25000000.0,40000000.0,32500000.0,7.5,Manager,2026,3,1,6,Ha Noi,North,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,0
35C6C485,3.0,5.0,18000000.0,20000000.0,19000000.0,4.0,Senior,2026,3,1,12,Ha Noi,North,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,6,2,4
35C6A749,3.0,4.0,18000000.0,23000000.0,20500000.0,3.5,Senior,2026,3,1,3,Binh Duong,South,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2
35C6B205,3.0,5.0,35000000.0,40000000.0,37500000.0,4.0,Senior,2026,3,1,5,Ha Noi,North,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,3,0,4
35C6A25D,5.0,10.0,30000000.0,35000000.0,32500000.0,7.5,Manager,2026,2,1,28,Ha Noi,North,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,7,3,2
35C5CBE7,3.0,4.0,18000000.0,20000000.0,19000000.0,3.5,Senior,2026,2,1,20,Hung Yen,North,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,3,2,3
35C5CBE7,3.0,4.0,18000000.0,20000000.0,19000000.0,3.5,Senior,2026,2,1,20,Ha Noi,North,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,3,2,3
35C66726,5.0,10.0,14000000.0,20000000.0,17000000.0,7.5,Manager,2026,1,1,23,Ha Noi,North,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,5,0,2
35C6B7BB,1.0,2.0,15000000.0,17000000.0,16000000.0,1.5,Junior,2026,3,1,9,Ha Noi,North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35C6AFE6,5.0,8.0,14000000.0,20000000.0,17000000.0,6.5,Manager,2026,3,1,5,Ha Noi,North,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,2,2
35C6B0BF,3.0,5.0,20000000.0,25000000.0,22500000.0,4.0,Senior,2026,3,1,5,Ha Noi,North,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0
35C6BCDC,3.0,5.0,16000000.0,22000000.0,19000000.0,4.0,Senior,2026,3,1,10,Ho Chi Minh,South,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,5,2,4
35C6A5B5,3.0,5.0,16000000.0,25000000.0,20500000.0,4.0,Senior,2026,3,1,5,Ho Chi Minh,South,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0
35C6A73C,5.0,7.0,20000000.0,30000000.0,25000000.0,6.0,Manager,2026,3,1,3,Ho Chi Minh,South,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1
35C68FC5,3.0,4.0,15000000.0,18000000.0,16500000.0,3.5,Senior,2026,2,1,24,Ho Chi Minh,South,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,3,1,3
35C6C8A5,2.0,5.0,12000000.0,18000000.0,15000000.0,3.5,Senior,2026,3,1,13,Ha Noi,North,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,1,2
35C6BE4E,3.0,5.0,15000000.0,18000000.0,16500000.0,4.0,Senior,2026,3,1,11,Ha Noi,North,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,4,3
35C690CC,2.0,5.0,15000000.0,18000000.0,16500000.0,3.5,Senior,2026,2,1,24,Tay Ninh,South,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1
35C6B321,5.0,8.0,15000000.0,20000000.0,17500000.0,6.5,Manager,2026,3,1,6,Ha Noi,North,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
35C69E10,2.0,5.0,15000000.0,18000000.0,16500000.0,3.5,Senior,2026,2,1,27,Ho Chi Minh,South,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,2
35C69D93,1.0,5.0,8000000.0,12000000.0,10000000.0,3.0,Senior,2026,2,1,27,Ha Noi,North,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,4,3
35C69F7C,3.0,5.0,15000000.0,20000000.0,17500000.0,4.0,Senior,2026,2,1,27,Ha Noi,North,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,3,2,3
35C6AE1D,3.0,5.0,20000000.0,30000000.0,25000000.0,4.0,Senior,2026,3,1,4,Ha Noi,North,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,7,3,2
35C6AC62,1.0,2.0,15000000.0,17000000.0,16000000.0,1.5,Junior,2026,3,1,4,Long An,South,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1
35C695B8,4.0,6.0,15000000.0,21000000.0,18000000.0,5.0,Manager,2026,2,1,25,Ha Noi,North,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,1,1
35C69476,3.0,5.0,18000000.0,25000000.0,21500000.0,4.0,Senior,2026,2,1,25,Ha Noi,North,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
